Divisão;Unidade;Código Cliente;Projeto Financeiro;Mês base;Score
LE62;H305;355161;183978;01/04/2024;Não - <60 dias
LE62;H306;430935;184094;01/04/2024;Não - <60 dias
LE62;H307;430935;184093;01/04/2024;Não - <60 dias
LE62;H308;431706;184240;01/04/2024;Não - <60 dias
LF96;AA501;430332;183958;01/04/2024;Não - <60 dias
LF96;BA501;429717;183650;01/04/2024;Não - <60 dias
LF96;CA503;429782;183583;01/04/2024;Não - <60 dias
LF96;CA504;429782;183582;01/04/2024;Não - <60 dias
LF96;CA505;429782;183581;01/04/2024;Não - <60 dias
LF96;CA506;429782;183580;01/04/2024;Não - <60 dias
LF96;CA507;430217;183802;01/04/2024;Não - <60 dias
LF96;CA508;424104;183871;01/04/2024;Não - <60 dias
LF96;CA509;430822;184030;01/04/2024;Não - <60 dias
LF96;CA510;42284;183642;01/04/2024;Não - <60 dias
LF96;D506;430221;183653;01/04/2024;Não - <60 dias
LF96;D507;430221;183652;01/04/2024;Não - <60 dias
LF96;DA501;361686;183651;01/04/2024;Não - <60 dias
LF96;DA502;429597;183711;01/04/2024;Não - <60 dias
LF96;DA503;275499;183803;01/04/2024;Não - <60 dias
LF96;DA504;275499;183679;01/04/2024;Não - <60 dias
LF96;DA505;430217;183801;01/04/2024;Não - <60 dias
LF96;DA507;429785;183662;01/04/2024;Não - <60 dias
LF96;DA508;429740;183588;01/04/2024;Não - <60 dias
LF96;DA509;67861;183632;01/04/2024;Não - <60 dias
LF96;DA510;67861;183660;01/04/2024;Não - <60 dias
LF96;DA511;430408;183769;01/04/2024;Não - <60 dias
LF96;E511;426866;183821;01/04/2024;Não - <60 dias
LF96;EA501;300321;183586;01/04/2024;Não - <60 dias
LF96;EA503;406373;184168;01/04/2024;Não - <60 dias
LF96;EA504;405696;183837;01/04/2024;Não - <60 dias
LF96;EA506;429745;183589;01/04/2024;Não - <60 dias
LF96;EA507;408158;183700;01/04/2024;Não - <60 dias
LF96;EA508;408158;183677;01/04/2024;Não - <60 dias
LF96;EA509;430507;184042;01/04/2024;Não - <60 dias
LF96;EA510;430507;184034;01/04/2024;Não - <60 dias
LF96;EA511;430507;184033;01/04/2024;Não - <60 dias
LF96;EA512;430507;184035;01/04/2024;Não - <60 dias
LF96;EA513;430916;184152;01/04/2024;Não - <60 dias
LF96;H507;429724;183661;01/04/2024;Não - <60 dias
LF96;I508;431586;184130;01/04/2024;Não - <60 dias
LF96;J506;426861;183717;01/04/2024;Não - <60 dias
LF96;J513;426534;183689;01/04/2024;Não - Registro Ar - Endereco Insuficiente
LF96;K511;429932;183601;01/04/2024;Não - <60 dias
LF96;L503;429788;183605;01/04/2024;Não - <60 dias
LF96;L513;429783;183636;01/04/2024;Não - <60 dias
LF96;L514;429729;183846;01/04/2024;Não - <60 dias
LF96;L525;429465;183743;01/04/2024;Não - <60 dias
LF96;M506;429752;183683;01/04/2024;Não - <60 dias
LF96;M509;85178;183686;01/04/2024;Não - <60 dias
LF96;M510;419352;184255;01/04/2024;Não - <60 dias
LF96;M519;47380;183716;01/04/2024;Não - <60 dias
LF96;N510;430866;184075;01/04/2024;Não - <60 dias
LF96;O508;431624;184173;01/04/2024;Não - <60 dias
LF96;O516;431603;184189;01/04/2024;Não - <60 dias
LF96;O517;429710;183905;01/04/2024;Não - <60 dias
LF96;O520;429749;183719;01/04/2024;Não - <60 dias
LF96;O521;430617;183955;01/04/2024;Não - <60 dias
LF96;O525;429763;183710;01/04/2024;Não - <60 dias
LF96;P525;431601;184162;01/04/2024;Não - <60 dias
LF96;Q520;429758;183643;01/04/2024;Não - <60 dias
LF96;Q521;430055;183765;01/04/2024;Não - <60 dias
LF96;Q523;430068;183894;01/04/2024;Não - <60 dias
LF96;Q525;429742;183569;01/04/2024;Não - Registro Ar - Endereco Insuficiente
LF96;R510;430380;183722;01/04/2024;Não - <60 dias
LF96;R511;430380;183721;01/04/2024;Não - <60 dias
LF96;R515;429733;183641;01/04/2024;Não - <60 dias
LF96;R516;429733;183640;01/04/2024;Não - <60 dias
LF96;R517;429733;183639;01/04/2024;Não - <60 dias
LF96;R522;429713;183566;01/04/2024;Não - <60 dias
LF96;R523;362331;183584;01/04/2024;Não - <60 dias
LF96;S501;429762;183865;01/04/2024;Não - <60 dias
LF96;S502;429761;183604;01/04/2024;Não - <60 dias
LF96;S503;429761;183603;01/04/2024;Não - <60 dias
LF96;S506;431585;184194;01/04/2024;Não - Em Processamento
LF96;S512;430428;183788;01/04/2024;Não - <60 dias
LF96;S513;429759;184069;01/04/2024;Não - Em Processamento
LF96;S517;429714;183637;01/04/2024;Não - <60 dias
LF96;S519;429734;183701;01/04/2024;Não - <60 dias
LF96;S522;429734;183697;01/04/2024;Não - <60 dias
LF96;S523;429734;183696;01/04/2024;Não - <60 dias
LF96;S524;357097;183794;01/04/2024;Não - <60 dias
LF96;T501;430791;184032;01/04/2024;Não - <60 dias
LF96;T505;429735;183676;01/04/2024;Não - <60 dias
LF96;T509;429722;183947;01/04/2024;Não - <60 dias
LF96;U501;308432;183587;01/04/2024;Não - <60 dias
LF96;U502;308432;183638;01/04/2024;Não - <60 dias
LF96;U503;429732;183649;01/04/2024;Não - <60 dias
LF96;U506;313452;183715;01/04/2024;Não - <60 dias
LF96;U507;403824;183576;01/04/2024;Não - <60 dias
LF96;U510;429755;183614;01/04/2024;Não - <60 dias
LF96;U511;430082;183667;01/04/2024;Não - <60 dias
LF96;W509;430857;184068;01/04/2024;Não - <60 dias
LF96;W517;430803;184103;01/04/2024;Não - <60 dias
LF96;X501;344736;183606;01/04/2024;Não - <60 dias
LF96;X505;429754;183571;01/04/2024;Não - <60 dias
LF96;X506;429754;183570;01/04/2024;Não - <60 dias
LF96;X507;429776;183619;01/04/2024;Não - <60 dias
LF96;X508;429765;183596;01/04/2024;Não - <60 dias
LF96;X512;429718;183712;01/04/2024;Não - <60 dias
LF96;X513;429767;183795;01/04/2024;Não - <60 dias
LF96;Y501;407490;183672;01/04/2024;Não - <60 dias
LF96;Y502;403939;183613;01/04/2024;Não - <60 dias
LF96;Y505;429774;183768;01/04/2024;Não - <60 dias
LF96;Y506;403781;183874;01/04/2024;Não - <60 dias
LF96;Y507;403781;183720;01/04/2024;Não - <60 dias
LF96;Z515;429711;183665;01/04/2024;Não - <60 dias
M092;A10;276038;107836;01/04/2024;Não - <60 dias
M092;A11;349701;108271;01/04/2024;Não - Em Processamento
M092;A14;356051;170715;01/04/2024;Não - Empree. Bloqueado
M092;A16;275017;107137;01/04/2024;Não - <60 dias
M092;AA18;388866;163683;01/04/2024;Sim
M092;AC10;350350;167272;01/04/2024;Sim
M092;AC11;350350;167271;01/04/2024;Sim
M092;AD10;405970;99922;01/04/2024;Não - Empree. Bloqueado
M092;AD11;405970;99923;01/04/2024;Não - Empree. Bloqueado
M092;AG09;345437;163851;01/04/2024;Não - Em Processamento
M092;AH16;342502;161453;01/04/2024;Não - <60 dias
M092;AI22;350455;167352;01/04/2024;Não - <60 dias
M092;AI23;349697;166950;01/04/2024;Não - <60 dias
M092;AL34;250562;87951;01/04/2024;Sim
M092;AL35;250562;87961;01/04/2024;Sim
M092;AM07;428279;170148;01/04/2024;Não - <60 dias
M092;AN21;349658;166910;01/04/2024;Sim
M092;AO15;428202;139558;01/04/2024;Não - <60 dias
M092;AQ17;405999;166414;01/04/2024;Não - <60 dias
M092;AS09;247526;86385;01/04/2024;Não - Em Processamento
M092;AT12;358780;172577;01/04/2024;Sim
M092;C03;349414;107181;01/04/2024;Não - <60 dias
M092;CO0102;345344;168831;01/04/2024;Não - <60 dias
M092;CO0103;350408;173985;01/04/2024;Não - <60 dias
M092;CO0105;173955;128521;01/04/2024;Não - Em Processamento
M092;CO0201;349061;128515;01/04/2024;Não - <60 dias
M092;CO0202;349061;128517;01/04/2024;Não - <60 dias
M092;CO0203;349061;128518;01/04/2024;Não - <60 dias
M092;D09;406890;183579;01/04/2024;Não - <60 dias
M092;E02;406771;107793;01/04/2024;Não - <60 dias
M092;E18;424853;173361;01/04/2024;Não - <60 dias
M092;F05;173588;109957;01/04/2024;Sim
M092;F06;275998;107800;01/04/2024;Não - <60 dias
M092;G09;348230;165999;01/04/2024;Não - <60 dias
M092;G10;298975;107813;01/04/2024;Não - <60 dias
M092;H03;350114;167193;01/04/2024;Não - <60 dias
M092;H08;347003;107808;01/04/2024;Não - <60 dias
M092;H19;349041;166553;01/04/2024;Não - <60 dias
M092;I05;246449;174212;01/04/2024;Não - Empree. Bloqueado
M092;I06;246340;110297;01/04/2024;Não - <60 dias
M092;I07;423737;107313;01/04/2024;Não - <60 dias
M092;K11;340528;112124;01/04/2024;Não - <60 dias
M092;K13;352453;168933;01/04/2024;Sim
M092;L07;409446;180476;01/04/2024;Não - <60 dias
M092;L11;356363;170845;01/04/2024;Não - <60 dias
M092;M16;357983;168245;01/04/2024;Não - Em Processamento
M092;MU0101;350408;167299;01/04/2024;Não - <60 dias
M092;MU0301;350408;167300;01/04/2024;Não - <60 dias
M092;MU0303;350408;167302;01/04/2024;Não - <60 dias
M092;MU0305;350408;167303;01/04/2024;Não - <60 dias
M092;MU0306;350408;167305;01/04/2024;Não - <60 dias
M092;MU0307;350408;167326;01/04/2024;Não - <60 dias
M092;MU0308;350408;167321;01/04/2024;Não - <60 dias
M092;MU0309;350408;167320;01/04/2024;Não - <60 dias
M092;MU0402;350408;167332;01/04/2024;Não - <60 dias
M092;MU0403;350408;167331;01/04/2024;Não - <60 dias
M092;MU0404;350408;167315;01/04/2024;Não - <60 dias
M092;MU0405;350408;167314;01/04/2024;Não - <60 dias
M092;MU0410;350408;167339;01/04/2024;Não - <60 dias
M092;MU0501;350408;167319;01/04/2024;Não - <60 dias
M092;MU0601;350408;167317;01/04/2024;Não - <60 dias
M092;MU0602;350408;167341;01/04/2024;Não - <60 dias
M092;MU0603;350408;167323;01/04/2024;Não - <60 dias
M092;MU0604;350408;167318;01/04/2024;Não - <60 dias
M092;MU0605;350408;167325;01/04/2024;Não - <60 dias
M092;MU0606;350408;167324;01/04/2024;Não - <60 dias
M092;MU0607;350408;167322;01/04/2024;Não - <60 dias
M092;MU0608;350408;167333;01/04/2024;Não - <60 dias
M092;MU0609;350408;167330;01/04/2024;Não - <60 dias
M092;MU0610;350408;167327;01/04/2024;Não - <60 dias
M092;MU0611;350408;167328;01/04/2024;Não - <60 dias
M092;N08;429333;105897;01/04/2024;Não - <60 dias
M092;O02;358958;172903;01/04/2024;Não - <60 dias
M092;O11;357174;171367;01/04/2024;Sim
M092;O12;348784;166378;01/04/2024;Não - <60 dias
M092;O18;270333;103474;01/04/2024;Não - <60 dias
M092;Q08;346499;164632;01/04/2024;Não - <60 dias
M092;R05;328342;149700;01/04/2024;Não - Empree. Bloqueado
M092;R06;344848;163364;01/04/2024;Sim
M092;R07;426480;181740;01/04/2024;Não - <60 dias
M092;S15;270093;103277;01/04/2024;Não - <60 dias
M092;S16;352867;169093;01/04/2024;Não - <60 dias
M092;S22;354374;170004;01/04/2024;Sim
M092;T15;359851;173319;01/04/2024;Não - <60 dias
M092;U10;348564;99203;01/04/2024;Não - <60 dias
M092;V01;348957;184008;01/04/2024;Não - <60 dias
M092;V04;430595;183896;01/04/2024;Não - <60 dias
M092;W12;406240;99930;01/04/2024;Não - Empree. Bloqueado
M092;W14;406240;99933;01/04/2024;Sim
M092;W15;406240;99935;01/04/2024;Sim
M092;X03;347337;176412;01/04/2024;Não - <60 dias
M092;X05;171596;174619;01/04/2024;Não - Empree. Bloqueado
M092;Z02;416358;171214;01/04/2024;Não - <60 dias
M152;A305;346184;164409;01/04/2024;Não - <60 dias
M152;F324;407806;179704;01/04/2024;Não - <60 dias
M152;H312;243572;82436;01/04/2024;Não - <60 dias
M152;R318;362093;180489;01/04/2024;Não - <60 dias
M152;U308;243620;82486;01/04/2024;Não - <60 dias
M192;B205;361025;173723;01/04/2024;Não - <60 dias
M192;B206;361437;173955;01/04/2024;Não - <60 dias
M192;B212;359532;173129;01/04/2024;Não - <60 dias
M192;CO111;361437;177470;01/04/2024;Não - <60 dias
M192;CO301;362818;178993;01/04/2024;Não - <60 dias
M192;CO303;403210;177530;01/04/2024;Não - <60 dias
M192;CO307;349920;167023;01/04/2024;Não - <60 dias
M192;CO402;362818;179117;01/04/2024;Não - <60 dias
M192;D115;364047;175159;01/04/2024;Não - <60 dias
M192;N113;349719;167355;01/04/2024;Não - <60 dias
M192;U103;322482;144943;01/04/2024;Não - <60 dias
M192;U123;359567;172996;01/04/2024;Não - <60 dias
M192;V121;359582;173038;01/04/2024;Não - <60 dias
M192;W111;357282;171358;01/04/2024;Não - <60 dias
M192;X102;426804;144110;01/04/2024;Não - <60 dias
M192;X116;341745;160721;01/04/2024;Não - >5Anos
M192;Y101;349799;166984;01/04/2024;Não - <60 dias
M322;Q0207;334474;154934;01/04/2024;Não - <60 dias
M322;Q0317;346992;167353;01/04/2024;Não - <60 dias
M322;Q0519;344112;162814;01/04/2024;Sim
M322;Q0525;343512;162252;01/04/2024;Sim
M322;Q0535;252413;89614;01/04/2024;Sim
M322;Q0608;404409;182092;01/04/2024;Sim
M322;Q0709;343505;162247;01/04/2024;Não - <60 dias
M322;Q0713;334096;154597;01/04/2024;Não - <60 dias
M322;Q1120;345099;163594;01/04/2024;Sim
M322;Q1509;343555;162283;01/04/2024;Sim
M322;Q1524;344131;162832;01/04/2024;Não - <60 dias
M322;Q1613;343545;162276;01/04/2024;Sim
M322;Q1701;252875;90568;01/04/2024;Sim
M322;Q1702;252875;92303;01/04/2024;Sim
M322;Q1901;252875;90637;01/04/2024;Sim
M322;Q1902;252875;90132;01/04/2024;Sim
M322;Q1905;343547;162277;01/04/2024;Não - <60 dias
M322;Q1919;306827;164029;01/04/2024;Sim
M322;Q2108;297906;124917;01/04/2024;Sim
M322;Q2124;264205;99130;01/04/2024;Não - <60 dias
M322;Q2201;295339;122489;01/04/2024;Não - <60 dias
M322;Q2221;403425;162274;01/04/2024;Não - <60 dias
M322;Q2309;254297;91426;01/04/2024;Sim
M322;Q2310;254297;91424;01/04/2024;Sim
M322;Q2311;302297;128154;01/04/2024;Não - <60 dias
M330;A04;426737;182651;01/04/2024;Não - <60 dias
M330;B07;318793;142085;01/04/2024;Não - Black List
M330;B09;344803;163358;01/04/2024;Sim
M330;C05;318994;142042;01/04/2024;Não - <60 dias
M330;D05;390030;176865;01/04/2024;Não - <60 dias
M330;D10;315413;139118;01/04/2024;Sim
M330;E06;346840;165111;01/04/2024;Sim
M330;E08;318972;142025;01/04/2024;Sim
M330;E16;347324;165375;01/04/2024;Sim
M330;E18;333070;153696;01/04/2024;Não - <60 dias
M330;E20;426640;182622;01/04/2024;Não - <60 dias
M330;F13;403671;177996;01/04/2024;Sim
M330;F20;358882;172638;01/04/2024;Não - Em Processamento
M330;F23;407819;179663;01/04/2024;Não - <60 dias
M330;G01;318914;141973;01/04/2024;Não - <60 dias
M330;G02;344072;162794;01/04/2024;Sim
M330;G05;341811;160813;01/04/2024;Não - >5Anos
M330;G06;341811;160815;01/04/2024;Não - <60 dias
M330;G07;391233;177059;01/04/2024;Não - <60 dias
M330;G08;328016;149412;01/04/2024;Não - Black List
M330;H03;359251;172952;01/04/2024;Sim
M330;H05;356108;170786;01/04/2024;Sim
M330;H06;356108;170789;01/04/2024;Sim
M330;H10;312992;139121;01/04/2024;Sim
M330;I06;407253;182695;01/04/2024;Não - <60 dias
M330;I08;320612;143361;01/04/2024;Sim
M330;J03;361836;174144;01/04/2024;Não - Black List
M330;J11;359273;172901;01/04/2024;Não - Black List
M330;J18;337771;157592;01/04/2024;Sim
M330;J20;406892;173348;01/04/2024;Sim
M330;J21;335996;156142;01/04/2024;Não - <60 dias
M330;K06;345726;164071;01/04/2024;Não - Exclusao Por Determinacao Judicial
M330;K10;327043;148643;01/04/2024;Não - Liminar de Cobrança
M330;K13;430678;184012;01/04/2024;Não - <60 dias
M330;K14;427065;182822;01/04/2024;Não - <60 dias
M330;L03;332204;152987;01/04/2024;Não - Exclusao Por Determinacao Judicial
M330;M02;326253;147975;01/04/2024;Não - >5Anos
M330;M06;426548;182558;01/04/2024;Sim
M330;N01;346042;164307;01/04/2024;Sim
M330;N02;360316;173346;01/04/2024;Não - Liminar de Cobrança
M330;N03;360467;173677;01/04/2024;Sim
M330;N08;318796;141868;01/04/2024;Sim
M330;N16;339501;159025;01/04/2024;Sim
M330;O03;323550;146363;01/04/2024;Não - >5Anos
M330;O04;323550;145880;01/04/2024;Não - >5Anos
M330;P05;335504;155727;01/04/2024;Sim
M330;P09;352709;168850;01/04/2024;Não - Em Processamento
M330;P10;425134;181898;01/04/2024;Não - <60 dias
M330;P18;349391;166800;01/04/2024;Não - <60 dias
M330;Q12;321510;144114;01/04/2024;Sim
M330;R07;318446;141568;01/04/2024;Não - Black List
M330;R11;359813;173104;01/04/2024;Não - Liminar de Cobrança
M330;R12;360026;173341;01/04/2024;Não - <60 dias
M330;R14;328017;149413;01/04/2024;Não - Exclusao Por Determinacao Judicial
M330;R18;405922;178630;01/04/2024;Não - <60 dias
M330;R20;326945;148555;01/04/2024;Não - <60 dias
M330;R21;328107;149496;01/04/2024;Não - <60 dias
M330;S14;334361;154821;01/04/2024;Não - <60 dias
M330;S15;326741;148385;01/04/2024;Sim
M330;S18;354611;170096;01/04/2024;Sim
M330;S20;362900;174794;01/04/2024;Não - <60 dias
M330;T13;355027;170449;01/04/2024;Não - Exclusao Por Determinacao Judicial
M330;T14;354843;170257;01/04/2024;Não - Em Processamento
M330;T16;344823;163386;01/04/2024;Não - Exclusao Por Determinacao Judicial
M330;T21;389919;176957;01/04/2024;Não - Liminar de Cobrança
M330;T22;390054;176866;01/04/2024;Não - Liminar de Cobrança
M330;T33;353895;170134;01/04/2024;Sim
M330;U03;348010;165840;01/04/2024;Sim
M330;U05;325799;147630;01/04/2024;Sim
M330;U11;333843;154360;01/04/2024;Não - <60 dias
M330;U25;360269;173441;01/04/2024;Sim
M330;U26;351393;167938;01/04/2024;Não - Em Processamento
M330;V01;335660;155835;01/04/2024;Não - Em Processamento
M330;V03;333656;154211;01/04/2024;Não - Exclusao Por Determinacao Judicial
M330;V06;391829;177412;01/04/2024;Não - <60 dias
M330;V18;351634;168282;01/04/2024;Não - Registro Ar - Endereco Insuficiente
M330;V22;347821;165716;01/04/2024;Não - <60 dias
M372;L03;340839;169143;01/04/2024;Não - Em Processamento
M372;L06;331354;162983;01/04/2024;Não - Exclusao Por Determinacao Judicial
M372;L11;159860;150416;01/04/2024;Não - <60 dias
M372;L14;337817;157620;01/04/2024;Não - <60 dias
M372;S01;331354;155078;01/04/2024;Não - Exclusao Por Determinacao Judicial
M372;S02;331354;155080;01/04/2024;Não - Exclusao Por Determinacao Judicial
M422;A01;272784;105498;01/04/2024;Sim
M422;A09;352540;173704;01/04/2024;Sim
M422;A10;352540;173702;01/04/2024;Sim
M422;Q14;358809;172579;01/04/2024;Não - <60 dias
M522;10A14;351245;143838;01/04/2024;Não - <60 dias
M522;13A07;340488;159826;01/04/2024;Não - <60 dias
M522;13A12;356421;170924;01/04/2024;Não - Liminar de Cobrança
M522;15A06;347308;165346;01/04/2024;Sim
M522;15A09;348568;166221;01/04/2024;Não - >5Anos
M522;16A30;341832;162773;01/04/2024;Não - <60 dias
M522;16A33;344363;163089;01/04/2024;Sim
M522;19A24;347321;165365;01/04/2024;Não - Liminar de Cobrança
M522;21A01;322803;145329;01/04/2024;Não - >5Anos
M522;21A08;341793;160781;01/04/2024;Não - <60 dias
M522;21A17;322802;145199;01/04/2024;Não - >5Anos
M522;22A15;347430;122471;01/04/2024;Não - <60 dias
M522;26A02;349466;166771;01/04/2024;Sim
M522;26A17;88632;166135;01/04/2024;Não - <60 dias
M522;26A18;348436;166136;01/04/2024;Não - <60 dias
M522;26A22;349254;166642;01/04/2024;Não - <60 dias
M522;27A13;343566;162291;01/04/2024;Não - <60 dias
M522;27A27;348970;166504;01/04/2024;Sim
M522;28A23;349191;166664;01/04/2024;Não - <60 dias
M522;6A01;328953;150215;01/04/2024;Sim
M522;6A18;294525;121822;01/04/2024;Não - <60 dias
M522;6A30;328675;149986;01/04/2024;Não - <60 dias
M632;C1114;315281;139080;01/04/2024;Não - <60 dias
M632;Q0103;339473;158996;01/04/2024;Sim
M632;Q0106;356763;171078;01/04/2024;Não - <60 dias
M632;Q0114;348633;166272;01/04/2024;Sim
M632;Q0308;350458;145490;01/04/2024;Não - <60 dias
M632;Q0317;345032;163538;01/04/2024;Sim
M632;Q0318;345032;163537;01/04/2024;Sim
M632;Q0322;320115;142970;01/04/2024;Não - <60 dias
M632;Q0402;353088;169225;01/04/2024;Não - <60 dias
M632;Q0404;358945;172894;01/04/2024;Não - <60 dias
M632;Q0416;324018;146206;01/04/2024;Sim
M632;Q0501;305067;130430;01/04/2024;Sim
M632;Q0623;356764;171082;01/04/2024;Não - <60 dias
M632;Q0702;346265;164484;01/04/2024;Sim
M632;Q0803;315054;138776;01/04/2024;Não - <60 dias
M632;Q0907;315281;138992;01/04/2024;Não - <60 dias
M632;Q0908;327566;149049;01/04/2024;Não - >5Anos
M632;Q0909;423950;155341;01/04/2024;Não - Securitizado
M632;Q0910;311523;135760;01/04/2024;Sim
M632;Q0917;320121;142977;01/04/2024;Não - Liminar de Cobrança
M632;Q1013;407675;179567;01/04/2024;Não - <60 dias
M632;Q1302;288985;117657;01/04/2024;Sim
M632;Q1410;346203;164421;01/04/2024;Não - <60 dias
M632;Q1413;348685;166312;01/04/2024;Sim
M632;Q1426;339193;158723;01/04/2024;Não - <60 dias
M632;Q1502;288884;117899;01/04/2024;Sim
M632;Q1503;288883;117579;01/04/2024;Sim
M632;Q1521;301819;127753;01/04/2024;Não - <60 dias
M632;Q1526;304909;130290;01/04/2024;Não - <60 dias
M632;Q1616;328815;150109;01/04/2024;Sim
M632;Q1710;358945;172729;01/04/2024;Sim
M632;Q1913;304583;129996;01/04/2024;Sim
M632;Q1914;334107;154603;01/04/2024;Não - <60 dias
M692;A15;353979;169969;01/04/2024;Não - <60 dias
M692;AA03;322033;144555;01/04/2024;Não - >5Anos
M692;AA09;304163;129671;01/04/2024;Não - Liminar de Cobrança
M692;AB01;336459;156521;01/04/2024;Sim
M692;AB08;325833;170051;01/04/2024;Sim
M692;AB09;293637;121183;01/04/2024;Não - <60 dias
M692;AC06;345661;164024;01/04/2024;Não - >5Anos
M692;AC07;305600;130905;01/04/2024;Sim
M692;AC14;423646;181325;01/04/2024;Não - <60 dias
M692;AE01;354218;169971;01/04/2024;Não - <60 dias
M692;AE04;346961;165134;01/04/2024;Não - <60 dias
M692;AF04;318224;141392;01/04/2024;Sim
M692;AG16;346913;165056;01/04/2024;Não - Liminar de Cobrança
M692;AH17;351303;167911;01/04/2024;Sim
M692;AI06;349299;166823;01/04/2024;Não - <60 dias
M692;AI08;350503;167381;01/04/2024;Sim
M692;AJ01;316850;140301;01/04/2024;Não - <60 dias
M692;AJ03;348301;166059;01/04/2024;Não - <60 dias
M692;AL04;339617;159128;01/04/2024;Não - <60 dias
M692;B03;387587;176413;01/04/2024;Não - <60 dias
M692;B18;346351;164535;01/04/2024;Sim
M692;C01;348404;166118;01/04/2024;Não - <60 dias
M692;E02;341801;160793;01/04/2024;Não - Liminar de Cobrança
