Divisão;Unidade;Código Cliente;Projeto Financeiro;Securitizadora; % AUSA ; % Parceiro ;% Sócio;Mês base;Banco Emissor
M092;AC10;350350;167272;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AC11;350350;167271;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AL34;250562;87951;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AL35;250562;87961;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AS09;247526;86385;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;CO0102;345344;168831;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;S16;352867;169093;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;W14;406240;99933;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;W15;406240;99935;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AI22;350455;167352;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AI23;349697;166950;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AM07;428279;170148;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AO15;428202;139558;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;E02;406771;107793;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;F05;173588;109957;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;F06;275998;107800;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;G10;298975;107813;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;G09;348230;165999;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;H03;350114;167193;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;I06;246340;110297;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;I07;423737;107313;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;K11;340528;112124;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;N08;429333;105897;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;O12;348784;166378;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;Q08;346499;164632;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;S22;354374;170004;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;U10;348564;99203;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AH16;342502;161453;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AN21;349658;166910;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;C03;349414;107181;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;M16;357983;168245;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;R06;344848;163364;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;Z02;416358;171214;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;A11;349701;108271;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AA18;388866;163683;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;O11;357174;171367;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;AT12;358780;172577;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M092;CO0105;173955;128521;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M162;D01;284785;114298;FIDC;75;25;0;01/04/2024;Bradesco
M162;P07;250229;87684;FIDC;75;25;0;01/04/2024;Bradesco
M162;A16;353211;169433;FIDC;75;25;0;01/04/2024;Bradesco
M162;I16;253339;167143;FIDC;75;25;0;01/04/2024;Bradesco
M162;Q12;317874;141115;FIDC;75;25;0;01/04/2024;Bradesco
M162;K02;348340;166078;FIDC;75;25;0;01/04/2024;Bradesco
M172;C101;324057;146240;FIDC;100;0;0;01/04/2024;Bradesco
M172;E202;344844;163360;FIDC;100;0;0;01/04/2024;Bradesco
M172;K210;338973;158866;FIDC;100;0;0;01/04/2024;Bradesco
M172;C01205;345333;163773;FIDC;100;0;0;01/04/2024;Bradesco
M172;I202;345541;163929;FIDC;100;0;0;01/04/2024;Bradesco
M172;H218;334616;155051;FIDC;100;0;0;01/04/2024;Bradesco
M172;D116;431715;115657;FIDC;100;0;0;01/04/2024;Bradesco
M192;CO307;349920;167023;FIDC;100;0;0;01/04/2024;Bradesco
M192;Y101;349799;166984;FIDC;100;0;0;01/04/2024;Bradesco
M192;N113;349719;167355;FIDC;100;0;0;01/04/2024;Bradesco
M192;B212;359532;173129;FIDC;100;0;0;01/04/2024;Bradesco
M192;U123;359567;172996;FIDC;100;0;0;01/04/2024;Bradesco
M192;V121;359582;173038;FIDC;100;0;0;01/04/2024;Bradesco
M252;Q0204;331279;166627;FIDC;100;0;0;01/04/2024;Bradesco
M252;Q1331;347578;165589;FIDC;100;0;0;01/04/2024;Bradesco
M252;Q1407;305106;130473;FIDC;100;0;0;01/04/2024;Bradesco
M252;Q1503;345236;163712;FIDC;65;35;0;01/04/2024;Bradesco
M252;Q2005;334083;154587;FIDC;65;35;0;01/04/2024;Bradesco
M322;Q1524;344131;162832;FIDC;64;36;0;01/04/2024;Bradesco
M322;Q2124;264205;99130;FIDC;64;36;0;01/04/2024;Bradesco
M322;Q2311;302297;128154;FIDC;64;36;0;01/04/2024;Bradesco
M322;Q0207;334474;154934;FIDC;64;36;0;01/04/2024;Bradesco
M412;U07;252228;89442;FIDC;100;0;0;01/04/2024;Bradesco
M422;Q14;358809;172579;FIDC;66,58;33,42;0;01/04/2024;Bradesco
M512;T111;330449;151497;FIDC;100;0;0;01/04/2024;Bradesco
M512;I124;349053;166559;FIDC;100;0;0;01/04/2024;Bradesco
M512;O126;346818;165106;FIDC;100;0;0;01/04/2024;Bradesco
M562;N103;345249;163717;FIDC;73;27;0;01/04/2024;Bradesco
M562;AA105;344957;163489;FIDC;73;27;0;01/04/2024;Bradesco
M562;C111;360784;166334;FIDC;73;27;0;01/04/2024;Bradesco
M562;F101;299295;125538;FIDC;73;27;0;01/04/2024;Bradesco
M562;F104;334468;169011;FIDC;73;27;0;01/04/2024;Bradesco
M562;J106;322672;168788;FIDC;100;0;0;01/04/2024;Bradesco
M562;K124;333084;153705;FIDC;73;27;0;01/04/2024;Bradesco
M562;N122;409185;170347;FIDC;73;27;0;01/04/2024;Bradesco
M562;P102;299282;125529;FIDC;73;27;0;01/04/2024;Bradesco
M562;P105;299284;125531;FIDC;73;27;0;01/04/2024;Bradesco
M562;P109;345096;163592;FIDC;73;27;0;01/04/2024;Bradesco
M562;R110;336056;169249;FIDC;73;27;0;01/04/2024;Bradesco
M562;S104;314918;169826;FIDC;73;27;0;01/04/2024;Bradesco
M562;T119;334301;169525;FIDC;73;27;0;01/04/2024;Bradesco
M562;T120;344107;169810;FIDC;73;27;0;01/04/2024;Bradesco
M562;T122;354922;170346;FIDC;73;27;0;01/04/2024;Bradesco
M562;U114;357055;171282;FIDC;73;27;0;01/04/2024;Bradesco
M562;U129;299407;125617;FIDC;73;27;0;01/04/2024;Bradesco
M562;J109;299339;125571;FIDC;100;0;0;01/04/2024;Bradesco
M562;JA107;299213;171547;FIDC;73;27;0;01/04/2024;Bradesco
M562;K105;300640;126735;FIDC;100;0;0;01/04/2024;Bradesco
M562;R109;299405;125768;FIDC;73;27;0;01/04/2024;Bradesco
M562;S114;299515;169231;FIDC;73;27;0;01/04/2024;Bradesco
M562;T123;312505;168995;FIDC;73;27;0;01/04/2024;Bradesco
M562;T106;358150;172223;FIDC;73;27;0;01/04/2024;Bradesco
M562;T107;358149;172190;FIDC;73;27;0;01/04/2024;Bradesco
M562;G103;357752;171606;FIDC;100;0;0;01/04/2024;Bradesco
M562;J113;357328;171413;FIDC;73;27;0;01/04/2024;Bradesco
M562;S105;358027;172154;FIDC;73;27;0;01/04/2024;Bradesco
M562;K125;299219;125486;FIDC;73;27;0;01/04/2024;Bradesco
M562;T105;358130;172182;FIDC;73;27;0;01/04/2024;Bradesco
M562;IA103;358434;172450;FIDC;73;27;0;01/04/2024;Bradesco
M562;JA108;299213;171510;FIDC;73;27;0;01/04/2024;Bradesco
M562;T113;358637;172478;FIDC;73;27;0;01/04/2024;Bradesco
M562;T114;358637;172476;FIDC;73;27;0;01/04/2024;Bradesco
M562;T116;358637;172485;FIDC;73;27;0;01/04/2024;Bradesco
M562;T117;358637;172475;FIDC;73;27;0;01/04/2024;Bradesco
M562;T108;358688;172521;FIDC;73;27;0;01/04/2024;Bradesco
M562;AA103;322650;145078;FIDC;73;27;0;01/04/2024;Bradesco
M562;AA104;322650;145076;FIDC;73;27;0;01/04/2024;Bradesco
M562;K126;316729;140189;FIDC;73;27;0;01/04/2024;Bradesco
M562;K133;336058;156197;FIDC;73;27;0;01/04/2024;Bradesco
M562;U105;335793;168984;FIDC;73;27;0;01/04/2024;Bradesco
M612;H104;294510;121812;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;U104;269875;103094;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;AB122;355054;170491;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;AF122;354447;170015;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;C113;354444;170144;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;F103;353169;169353;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;M111;430816;169441;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;P101;352025;170241;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;P126;222132;162084;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;Y101;353039;170164;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;C116;355470;170726;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M612;N109;331124;160647;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M622;O30;297794;124393;FIDC;75;25;0;01/04/2024;Bradesco
M622;O31;297794;124394;FIDC;75;25;0;01/04/2024;Bradesco
M622;R12;273144;105752;FIDC;75;25;0;01/04/2024;Bradesco
M622;S03;347394;165460;FIDC;75;25;0;01/04/2024;Bradesco
M622;T15;355544;170599;FIDC;75;25;0;01/04/2024;Bradesco
M622;T23;409182;167730;FIDC;75;25;0;01/04/2024;Bradesco
M622;U25;351761;168134;FIDC;75;25;0;01/04/2024;Bradesco
M692;AB09;293637;121183;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;AJ01;316850;140301;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;AE01;354218;169971;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;J02;355142;170497;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;U14;353816;169451;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;AB08;325833;170051;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;G19;266491;100842;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;G20;266491;100726;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;E17;294763;122030;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;E13;351301;167925;FIDC;87,5;12,5;0;01/04/2024;Bradesco
M692;L05;358639;172449;FIDC;75;25;0;01/04/2024;Bradesco
KN06;A510;356761;172716;FIDC;58,71;41,29;0;01/04/2024;Bradesco
M192;B205;361025;173723;FIDC;70;30;0;01/04/2024;Bradesco
M172;F120;344811;163481;FIDC;100;0;0;01/04/2024;Bradesco
KF86;FA315;404128;173705;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KD26;V224;349567;166884;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KF86;G312;359533;172982;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KF86;AA322;352778;168963;FIDC;58,71;41,29;0;01/04/2024;Bradesco
K672;P05;359805;173088;FIDC;73,8;26,2;0;01/04/2024;Bradesco
KB82;B403;358288;172967;FIDC;100;0;0;01/04/2024;Bradesco
KF86;AA328;359539;172995;FIDC;58,71;41,29;0;01/04/2024;Bradesco
K672;T08;358137;173343;FIDC;73,8;26,2;0;01/04/2024;Bradesco
KF86;AA307;359974;173160;FIDC;58,71;41,29;0;01/04/2024;Bradesco
M692;G03;359788;173110;FIDC;75;25;0;01/04/2024;Bradesco
M092;T15;359851;173319;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M012;B316;426962;173120;FIDC;100;0;0;01/04/2024;Bradesco
M562;H111;360589;173597;FIDC;100;0;0;01/04/2024;Bradesco
KF86;PA301;406884;173059;FIDC;58,71;41,29;0;01/04/2024;Bradesco
M562;T118;360277;173396;FIDC;73;27;0;01/04/2024;Bradesco
L42X;450330;359007;172736;FIDC;75,8;24,2;0;01/04/2024;Bradesco
L242;G01;354292;173427;FIDC;75;25;0;01/04/2024;Bradesco
M612;AH106;360510;173434;FIDC;73,8;26,2;0;01/04/2024;Bradesco
KF86;RA309;360378;173356;FIDC;58,71;41,29;0;01/04/2024;Bradesco
M012;G317;359374;172889;FIDC;100;0;0;01/04/2024;Bradesco
M562;T115;359767;173000;FIDC;73;27;0;01/04/2024;Bradesco
M612;E106;360118;173310;FIDC;73,8;26,2;0;01/04/2024;Bradesco
M562;J126;346264;164483;FIDC;73;27;0;01/04/2024;Bradesco
M562;CO0105;334649;155075;FIDC;73;27;0;01/04/2024;Bradesco
M562;K130;344343;163018;FIDC;73;27;0;01/04/2024;Bradesco
M562;K129;344343;163017;FIDC;73;27;0;01/04/2024;Bradesco
KB82;O418;333825;154346;FIDC;100;0;0;01/04/2024;Bradesco
M092;H19;349041;166553;FIDC;78,5;21,5;0;01/04/2024;Bradesco
M562;T137;357667;171460;FIDC;100;0;0;01/04/2024;Bradesco
M092;K13;352453;168933;FIDC;78,5;21,5;0;01/04/2024;Bradesco
KB82;H416;300675;147783;FIDC;100;0;0;01/04/2024;Bradesco
KB82;O417;333825;154344;FIDC;100;0;0;01/04/2024;Bradesco
KB82;E420;297924;124490;FIDC;100;0;0;01/04/2024;Bradesco
L242;J08;305484;130794;FIDC;75;25;0;01/04/2024;Bradesco
L32X;B1036;355107;170473;FIDC;100;0;0;01/04/2024;Bradesco
L32X;B811;351345;167907;FIDC;100;0;0;01/04/2024;Bradesco
KF86;RA316;309343;134116;FIDC;58,71;41,29;0;01/04/2024;Bradesco
K272;AC11;343422;162183;FIDC;100;0;0;01/04/2024;Bradesco
L42X;460235;188493;41840;FIDC;75,8;24,2;0;01/04/2024;Bradesco
K382;A07;328964;150226;RB Capital;100;0;0;01/04/2024;Bradesco
K382;B02;344872;163436;RB Capital;100;0;0;01/04/2024;Bradesco
K382;O02;324412;146550;RB Capital;100;0;0;01/04/2024;Bradesco
K382;P01;358921;172792;RB Capital;100;0;0;01/04/2024;Bradesco
K382;P09;335921;156062;RB Capital;100;0;0;01/04/2024;Bradesco
K382;R07;229335;72101;RB Capital;100;0;0;01/04/2024;Bradesco
K382;T02;288222;173184;RB Capital;100;0;0;01/04/2024;Bradesco
K382;T03;315358;139073;RB Capital;100;0;0;01/04/2024;Bradesco
K382;T09;344927;163710;RB Capital;100;0;0;01/04/2024;Bradesco
K382;W10;357878;172047;RB Capital;100;0;0;01/04/2024;Bradesco
K382;X06;344553;163194;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AA26;344871;163434;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AB09;230706;72921;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AB14;235940;76675;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AJ15;229405;72087;RB Capital;100;0;0;01/04/2024;Bradesco
K382;P06;347305;165386;RB Capital;100;0;0;01/04/2024;Bradesco
K382;Z02;348084;165910;RB Capital;100;0;0;01/04/2024;Bradesco
K382;G02;347798;165698;RB Capital;100;0;0;01/04/2024;Bradesco
K382;S07;348402;166117;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AH10;349682;166955;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AA20;350461;167351;RB Capital;100;0;0;01/04/2024;Bradesco
K382;E08;350651;167448;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AE12;350887;167650;RB Capital;100;0;0;01/04/2024;Bradesco
K382;F28;351130;167749;RB Capital;100;0;0;01/04/2024;Bradesco
K382;E25;351918;168290;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AA27;352637;168944;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AI06;423769;168936;RB Capital;100;0;0;01/04/2024;Bradesco
K382;M12;352537;168896;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AG01;352793;169107;RB Capital;100;0;0;01/04/2024;Bradesco
K382;M02;352878;169163;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AI17;353288;169348;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AI02;354610;170129;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AI11;354398;170002;RB Capital;100;0;0;01/04/2024;Bradesco
K382;G04;354526;170061;RB Capital;100;0;0;01/04/2024;Bradesco
K382;D08;356495;170878;RB Capital;100;0;0;01/04/2024;Bradesco
K382;F08;356424;170992;RB Capital;100;0;0;01/04/2024;Bradesco
K382;D09;357808;172048;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AE03;357016;171239;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AF16;232308;131259;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AF20;230329;72686;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AF22;229350;72052;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AG02;232075;73963;RB Capital;100;0;0;01/04/2024;Bradesco
K382;F17;352660;168873;RB Capital;100;0;0;01/04/2024;Bradesco
K382;M07;229173;71879;RB Capital;100;0;0;01/04/2024;Bradesco
K382;U09;349252;166709;RB Capital;100;0;0;01/04/2024;Bradesco
K382;U10;349252;166710;RB Capital;100;0;0;01/04/2024;Bradesco
K382;E01;358895;172621;RB Capital;100;0;0;01/04/2024;Bradesco
K382;G11;358829;172620;RB Capital;100;0;0;01/04/2024;Bradesco
K382;AG08;360476;173405;RB Capital;100;0;0;01/04/2024;Bradesco
M462;G20;357910;172104;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;K12;271358;104304;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;P07;292671;103833;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;R08;426991;182769;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;S10;271358;104305;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;W04;307367;132375;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;V03;347732;165653;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;C0102;348798;166383;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;S05;351219;167834;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;E01;356732;171029;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;D05;250720;104235;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;O09;263151;104446;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;O35;273192;105791;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
M462;R10;270996;104047;RB Capital;71,5;28,5;0;01/04/2024;Bradesco
K382;O04;361830;174186;RB Capital;100;0;0;01/04/2024;Bradesco
K382;D04;363669;175002;RB Capital;100;0;0;01/04/2024;Bradesco
M012;P307;267222;101309;XP;100;0;0;01/04/2024;Itaú
M632;Q0909;423950;155341;XP;64;36;0;01/04/2024;Itaú
M632;Q1521;301819;127753;XP;64;36;0;01/04/2024;Itaú
L72L;18;80425;163761;XP2 AD;91,62;8,38;0;01/04/2024;Itaú
K02X;Q0341;218555;64044;XP3 NA;100;0;0;01/04/2024;Itaú
L72L;20;344681;163302;XP3 NA;91,62;8,38;0;01/04/2024;Itaú
L72L;4;325777;157606;XP3 NA;64;36;0;01/04/2024;Itaú
L25X;A211;340489;159827;XP4 AD;100;0;0;01/04/2024;Itaú
M192;U103;322482;144943;XP4 AD;70;30;0;01/04/2024;Itaú
M522;10A14;351245;143838;XP4 AD;60;40;0;01/04/2024;Itaú
M522;16A30;341832;162773;XP4 AD;60;40;0;01/04/2024;Itaú
M522;21A08;341793;160781;XP4 AD;60;40;0;01/04/2024;Itaú
M522;27A13;343566;162291;XP4 AD;60;40;0;01/04/2024;Itaú
M522;6A18;294525;121822;XP4 AD;60;40;0;01/04/2024;Itaú
K02X;Q0816;346666;76539;XP4 NA;50;50;0;01/04/2024;Itaú
L72L;3;325777;147614;XP4 NA;64;36;0;01/04/2024;Itaú
M522;13A07;340488;159826;XP4 NA;60;40;0;01/04/2024;Itaú
KN06;Q504;406313;173066;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KB82;G428;361144;173858;FIDC;100;0;0;01/04/2024;Bradesco
L32X;B710;361807;174297;FIDC;100;0;0;01/04/2024;Bradesco
L42X;460012;424262;174191;FIDC;75,8;24,2;0;01/04/2024;Bradesco
KN06;X507;361759;174158;FIDC;58,71;41,29;0;01/04/2024;Bradesco
M032;Y08;362073;174395;FIDC;76,5;23,5;0;01/04/2024;Bradesco
M032;M16;361462;174059;FIDC;76,5;23,5;0;01/04/2024;Bradesco
KF86;PA321;362037;174331;FIDC;58,71;41,29;0;01/04/2024;Bradesco
L32X;B810;349937;167060;FIDC;100;0;0;01/04/2024;Bradesco
L36X;M16;360809;174688;FIDC;100;0;0;01/04/2024;Bradesco
M612;P107;196317;160608;FIDC;73,8;26,2;0;01/04/2024;Bradesco
L42X;640349;186467;165547;FIDC;75,8;24,2;0;01/04/2024;Bradesco
M612;P123;343605;162327;FIDC;73,8;26,2;0;01/04/2024;Bradesco
KB82;L427;338685;158234;FIDC;100;0;0;01/04/2024;Bradesco
L74X;O01;431708;56517;FIDC;100;0;0;01/04/2024;Bradesco
K272;Y09;344764;163349;FIDC;73,5;26,5;0;01/04/2024;Bradesco
L42X;630189;346855;165020;FIDC;75,8;24,2;0;01/04/2024;Bradesco
L42X;480380;405917;164588;FIDC;75,8;24,2;0;01/04/2024;Bradesco
M162;R21;338955;158457;FIDC;75;25;0;01/04/2024;Bradesco
L36X;C07;313734;137660;FIDC;100;0;0;01/04/2024;Bradesco
M322;Q2310;254297;91424;FIDC;64;36;0;01/04/2024;Bradesco
KF86;MA323;362552;174582;FIDC;58,71;41,29;0;01/04/2024;Bradesco
L42X;590251;361893;174312;FIDC;75,8;24,2;0;01/04/2024;Bradesco
M252;Q0602;430620;164560;FIDC;100;0;0;01/04/2024;Bradesco
M322;Q2309;254297;91426;FIDC;64;36;0;01/04/2024;Bradesco
L36X;D14;358864;172731;FIDC;100;0;0;01/04/2024;Bradesco
M562;C109;361272;174018;FIDC;100;0;0;01/04/2024;Bradesco
M562;G118;361424;173976;FIDC;73;27;0;01/04/2024;Bradesco
M562;H110;358844;174020;FIDC;100;0;0;01/04/2024;Bradesco
M562;S111;355483;170574;FIDC;73;27;0;01/04/2024;Bradesco
K59X;H207;350932;167607;FIDC;62,5;37,5;0;01/04/2024;Bradesco
M562;G104;299348;125580;FIDC;100;0;0;01/04/2024;Bradesco
K59X;I201;352791;169187;FIDC;62,5;37,5;0;01/04/2024;Bradesco
L42X;220020;188491;169957;FIDC;75,8;24,2;0;01/04/2024;Bradesco
M622;T05;351064;167708;FIDC;75;25;0;01/04/2024;Bradesco
L592;BB14;347466;165465;FIDC;76;24;0;01/04/2024;Bradesco
K59X;I205;278593;111260;FIDC;62,5;37,5;0;01/04/2024;Bradesco
KN06;K506;344440;163106;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KN06;Z511;361634;174249;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KD26;Q201;339437;158956;FIDC;58,71;41,29;0;01/04/2024;Bradesco
M322;Q1613;343545;162276;FIDC;64;36;0;01/04/2024;Bradesco
KD26;P221;429484;158787;FIDC;58,71;41,29;0;01/04/2024;Bradesco
L33X;Q508;349247;166720;FIDC;65;35;0;01/04/2024;Bradesco
KN06;L521;361665;174093;FIDC;58,71;41,29;0;01/04/2024;Bradesco
K59X;F206;196318;118750;FIDC;62,5;37,5;0;01/04/2024;Bradesco
KF02;I316;426319;168260;FIDC;64;36;0;01/04/2024;Bradesco
L42X;370313;322353;144829;FIDC;75,8;24,2;0;01/04/2024;Bradesco
L84X;A1219;362911;174701;FIDC;100;0;0;01/04/2024;Bradesco
M612;S104;363813;175114;FIDC;73,8;26,2;0;01/04/2024;Bradesco
L42X;320010;362484;175309;FIDC;75,8;24,2;0;01/04/2024;Bradesco
KF86;NA326;363645;174967;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KN06;BA502;73498;174851;FIDC;58,71;41,29;0;01/04/2024;Bradesco
M562;R111;383683;175374;FIDC;73;27;0;01/04/2024;Bradesco
M562;U132;363788;175353;FIDC;73;27;0;01/04/2024;Bradesco
KF86;QA311;406917;174706;FIDC;58,71;41,29;0;01/04/2024;Bradesco
M562;K135;375339;175351;FIDC;73;27;0;01/04/2024;Bradesco
KF86;CA336;366620;175260;FIDC;58,71;41,29;0;01/04/2024;Bradesco
L42X;270103;355013;175369;FIDC;75,8;24,2;0;01/04/2024;Bradesco
M192;D115;364047;175159;FIDC;70;30;0;01/04/2024;Bradesco
L84X;A705;355164;170448;FIDC;100;0;0;01/04/2024;Bradesco
KD26;P201;386210;175512;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KD26;N216;299729;125960;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KD26;I201;384461;175538;FIDC;58,71;41,29;0;01/04/2024;Bradesco
KK22;M117;346497;164631;FIDC;100;0;0;01/04/2024;Bradesco
KK22;P113;346589;164705;FIDC;100;0;0;01/04/2024;Bradesco
KK22;Z109;350303;167401;FIDC;100;0;0;01/04/2024;Bradesco
KK22;O120;351198;167787;FIDC;100;0;0;01/04/2024;Bradesco
KK22;M104;345803;164142;FIDC;100;0;0;01/04/2024;Bradesco
KK22;Y116;360798;173632;FIDC;100;0;0;01/04/2024;Bradesco
KK22;AA124;403041;174725;FIDC;100;0;0;01/04/2024;Bradesco
KK22;D116;345810;164150;FIDC;100;0;0;01/04/2024;Bradesco
KK22;S108;345742;164083;FIDC;100;0;0;01/04/2024;Bradesco
KK22;AA123;403041;174726;FIDC;100;0;0;01/04/2024;Bradesco
KK22;E116;358821;172624;FIDC;100;0;0;01/04/2024;Bradesco
KK22;I102;345689;164044;FIDC;100;0;0;01/04/2024;Bradesco
KK22;AA114;406919;175109;FIDC;100;0;0;01/04/2024;Bradesco
KK22;AA122;363345;175027;FIDC;100;0;0;01/04/2024;Bradesco
KK22;E115;387835;166269;FIDC;100;0;0;01/04/2024;Bradesco
KK22;K116;346161;164391;FIDC;100;0;0;01/04/2024;Bradesco
KK22;N114;345786;164129;FIDC;100;0;0;01/04/2024;Bradesco
KK22;E122;351083;167722;FIDC;100;0;0;01/04/2024;Bradesco
KK22;V112;359905;173379;FIDC;100;0;0;01/04/2024;Bradesco
KK22;I110;345685;164042;FIDC;100;0;0;01/04/2024;Bradesco
KK22;Y123;362136;174392;FIDC;100;0;0;01/04/2024;Bradesco
KK22;G102;345736;164078;FIDC;100;0;0;01/04/2024;Bradesco
KK22;G114;345932;164240;FIDC;100;0;0;01/04/2024;Bradesco
KK22;N110;346236;164465;FIDC;100;0;0;01/04/2024;Bradesco
KK22;H119;348717;166342;FIDC;100;0;0;01/04/2024;Bradesco
KK22;H120;348717;166343;FIDC;100;0;0;01/04/2024;Bradesco
L91X;C03;259066;95085;FIDC;100;0;0;01/04/2024;Bradesco
KK22;L103;346513;164645;FIDC;100;0;0;01/04/2024;Bradesco
KK22;H118;346380;164552;FIDC;100;0;0;01/04/2024;Bradesco
KK22;H103;346340;164528;FIDC;100;0;0;01/04/2024;Bradesco
KK22;U116;362592;174923;FIDC;100;0;0;01/04/2024;Bradesco
KK22;S105;350824;167615;FIDC;100;0;0;01/04/2024;Bradesco
KK22;H109;346165;164393;FIDC;100;0;0;01/04/2024;Bradesco
